day,time,tidal_range
22-Dec-20,0:59:59,-0.2082
22-Dec-20,1:59:59,-0.1979
22-Dec-20,2:59:59,-0.1404
22-Dec-20,3:59:59,-0.0452
22-Dec-20,4:59:59,0.0687
22-Dec-20,5:59:59,0.1751
22-Dec-20,6:59:59,0.2469
22-Dec-20,7:59:59,0.2651
22-Dec-20,8:59:59,0.2253
22-Dec-20,9:59:59,0.1389
22-Dec-20,10:59:59,0.0285
22-Dec-20,11:59:59,-0.08
22-Dec-20,12:59:59,-0.1644
22-Dec-20,13:59:59,-0.2093
22-Dec-20,14:59:59,-0.2072
22-Dec-20,15:59:59,-0.1595
22-Dec-20,16:59:59,-0.0774
22-Dec-20,17:59:59,0.0184
22-Dec-20,18:59:59,0.1016
22-Dec-20,19:59:59,0.1486
22-Dec-20,20:59:59,0.1466
22-Dec-20,21:59:59,0.0981
22-Dec-20,22:59:59,0.019
22-Dec-20,23:59:59,-0.0681
23-Dec-20,0:59:59,-0.1408
23-Dec-20,1:59:59,-0.1818
23-Dec-20,2:59:59,-0.1806
23-Dec-20,3:59:59,-0.1343
23-Dec-20,4:59:59,-0.0496
23-Dec-20,5:59:59,0.0564
23-Dec-20,6:59:59,0.1585
23-Dec-20,7:59:59,0.2296
23-Dec-20,8:59:59,0.2502
23-Dec-20,9:59:59,0.2147
23-Dec-20,10:59:59,0.1331
23-Dec-20,11:59:59,0.026
23-Dec-20,12:59:59,-0.0819
23-Dec-20,13:59:59,-0.1686
23-Dec-20,14:59:59,-0.2173
23-Dec-20,15:59:59,-0.2184
23-Dec-20,16:59:59,-0.1712
23-Dec-20,17:59:59,-0.0862
23-Dec-20,18:59:59,0.0153
23-Dec-20,19:59:59,0.1058
23-Dec-20,20:59:59,0.16
23-Dec-20,21:59:59,0.1639
23-Dec-20,22:59:59,0.119
23-Dec-20,23:59:59,0.0402
24-Dec-20,0:59:59,-0.05
24-Dec-20,1:59:59,-0.1288
24-Dec-20,2:59:59,-0.1771
24-Dec-20,3:59:59,-0.1822
24-Dec-20,4:59:59,-0.1393
24-Dec-20,5:59:59,-0.0547
24-Dec-20,6:59:59,0.0538
24-Dec-20,7:59:59,0.1588
24-Dec-20,8:59:59,0.2316
24-Dec-20,9:59:59,0.2512
24-Dec-20,10:59:59,0.212
24-Dec-20,11:59:59,0.1245
24-Dec-20,12:59:59,0.0106
24-Dec-20,13:59:59,-0.1039
24-Dec-20,14:59:59,-0.1948
24-Dec-20,15:59:59,-0.2433
24-Dec-20,16:59:59,-0.2384
24-Dec-20,17:59:59,-0.1801
24-Dec-20,18:59:59,-0.0808
24-Dec-20,19:59:59,0.0344
24-Dec-20,20:59:59,0.1347
24-Dec-20,21:59:59,0.1926
24-Dec-20,22:59:59,0.1938
24-Dec-20,23:59:59,0.1409
25-Dec-20,0:59:59,0.051
25-Dec-20,1:59:59,-0.051
25-Dec-20,2:59:59,-0.1393
25-Dec-20,3:59:59,-0.1924
25-Dec-20,4:59:59,-0.1959
25-Dec-20,5:59:59,-0.1456
25-Dec-20,6:59:59,-0.05
25-Dec-20,7:59:59,0.0688
25-Dec-20,8:59:59,0.1795
25-Dec-20,9:59:59,0.2508
25-Dec-20,10:59:59,0.2616
25-Dec-20,11:59:59,0.2081
25-Dec-20,12:59:59,0.1043
25-Dec-20,13:59:59,-0.0242
25-Dec-20,14:59:59,-0.1477
25-Dec-20,15:59:59,-0.2392
25-Dec-20,16:59:59,-0.2787
25-Dec-20,17:59:59,-0.2563
25-Dec-20,18:59:59,-0.1752
25-Dec-20,19:59:59,-0.0536
25-Dec-20,20:59:59,0.0781
25-Dec-20,21:59:59,0.1848
25-Dec-20,22:59:59,0.2378
25-Dec-20,23:59:59,0.2247
26-Dec-20,0:59:59,0.152
26-Dec-20,1:59:59,0.042
26-Dec-20,2:59:59,-0.0755
26-Dec-20,3:59:59,-0.171
26-Dec-20,4:59:59,-0.2211
26-Dec-20,5:59:59,-0.2121
26-Dec-20,6:59:59,-0.1431
26-Dec-20,7:59:59,-0.0282
26-Dec-20,8:59:59,0.1043
26-Dec-20,9:59:59,0.2183
26-Dec-20,10:59:59,0.2806
26-Dec-20,11:59:59,0.272
26-Dec-20,12:59:59,0.1938
26-Dec-20,13:59:59,0.066
26-Dec-20,14:59:59,-0.0796
26-Dec-20,15:59:59,-0.2089
26-Dec-20,16:59:59,-0.2928
26-Dec-20,17:59:59,-0.3121
26-Dec-20,18:59:59,-0.2608
26-Dec-20,19:59:59,-0.1487
26-Dec-20,20:59:59,-0.0017
26-Dec-20,21:59:59,0.1432
26-Dec-20,22:59:59,0.2476
26-Dec-20,23:59:59,0.284
27-Dec-20,0:59:59,0.2446
27-Dec-20,1:59:59,0.1432
27-Dec-20,2:59:59,0.0091
27-Dec-20,3:59:59,-0.122
27-Dec-20,4:59:59,-0.2174
27-Dec-20,5:59:59,-0.2538
27-Dec-20,6:59:59,-0.221
27-Dec-20,7:59:59,-0.1245
27-Dec-20,8:59:59,0.0136
27-Dec-20,9:59:59,0.1578
27-Dec-20,10:59:59,0.2678
27-Dec-20,11:59:59,0.3109
27-Dec-20,12:59:59,0.2727
27-Dec-20,13:59:59,0.1622
27-Dec-20,14:59:59,0.0078
27-Dec-20,15:59:59,-0.1519
27-Dec-20,16:59:59,-0.279
27-Dec-20,17:59:59,-0.3442
27-Dec-20,18:59:59,-0.332
27-Dec-20,19:59:59,-0.2435
27-Dec-20,20:59:59,-0.0974
27-Dec-20,21:59:59,0.0719
27-Dec-20,22:59:59,0.2215
27-Dec-20,23:59:59,0.3119
28-Dec-20,0:59:59,0.3196
28-Dec-20,1:59:59,0.2447
28-Dec-20,2:59:59,0.1102
28-Dec-20,3:59:59,-0.0462
28-Dec-20,4:59:59,-0.1838
28-Dec-20,5:59:59,-0.2686
28-Dec-20,6:59:59,-0.2803
28-Dec-20,7:59:59,-0.2149
28-Dec-20,8:59:59,-0.087
28-Dec-20,9:59:59,0.0725
28-Dec-20,10:59:59,0.2216
28-Dec-20,11:59:59,0.3177
28-Dec-20,12:59:59,0.3314
28-Dec-20,13:59:59,0.2563
28-Dec-20,14:59:59,0.111
28-Dec-20,15:59:59,-0.0668
28-Dec-20,16:59:59,-0.2325
28-Dec-20,17:59:59,-0.3464
28-Dec-20,18:59:59,-0.3817
28-Dec-20,19:59:59,-0.3298
28-Dec-20,20:59:59,-0.2009
28-Dec-20,21:59:59,-0.0237
28-Dec-20,22:59:59,0.1593
28-Dec-20,23:59:59,0.3016
29-Dec-20,0:59:59,0.3658
29-Dec-20,1:59:59,0.3354
29-Dec-20,2:59:59,0.2206
29-Dec-20,3:59:59,0.0547
29-Dec-20,4:59:59,-0.1171
29-Dec-20,5:59:59,-0.2508
29-Dec-20,6:59:59,-0.3142
29-Dec-20,7:59:59,-0.2925
29-Dec-20,8:59:59,-0.1907
29-Dec-20,9:59:59,-0.033
29-Dec-20,10:59:59,0.1412
29-Dec-20,11:59:59,0.2851
29-Dec-20,12:59:59,0.3571
29-Dec-20,13:59:59,0.3341
29-Dec-20,14:59:59,0.2195
29-Dec-20,15:59:59,0.0428
29-Dec-20,16:59:59,-0.15
29-Dec-20,17:59:59,-0.3104
29-Dec-20,18:59:59,-0.3996
29-Dec-20,19:59:59,-0.3967
29-Dec-20,20:59:59,-0.3018
29-Dec-20,21:59:59,-0.1354
29-Dec-20,22:59:59,0.0643
29-Dec-20,23:59:59,0.2492
30-Dec-20,0:59:59,0.3719
30-Dec-20,1:59:59,0.4001
30-Dec-20,2:59:59,0.327
30-Dec-20,3:59:59,0.174
30-Dec-20,4:59:59,-0.0162
30-Dec-20,5:59:59,-0.1929
30-Dec-20,6:59:59,-0.3119
30-Dec-20,7:59:59,-0.3453
30-Dec-20,8:59:59,-0.2864
30-Dec-20,9:59:59,-0.15
30-Dec-20,10:59:59,0.0305
30-Dec-20,11:59:59,0.209
30-Dec-20,12:59:59,0.3372
30-Dec-20,13:59:59,0.3774
30-Dec-20,14:59:59,0.315
30-Dec-20,15:59:59,0.1646
30-Dec-20,16:59:59,-0.0347
30-Dec-20,17:59:59,-0.2308
30-Dec-20,18:59:59,-0.374
30-Dec-20,19:59:59,-0.4299
30-Dec-20,20:59:59,-0.3853
30-Dec-20,21:59:59,-0.2501
30-Dec-20,22:59:59,-0.0548
30-Dec-20,23:59:59,0.1555
31-Dec-20,0:59:59,0.3295
31-Dec-20,1:59:59,0.4226
31-Dec-20,2:59:59,0.41
31-Dec-20,3:59:59,0.2957
31-Dec-20,4:59:59,0.1117
31-Dec-20,5:59:59,-0.092
31-Dec-20,6:59:59,-0.2623
31-Dec-20,7:59:59,-0.3577
31-Dec-20,8:59:59,-0.3571
31-Dec-20,9:59:59,-0.263
31-Dec-20,10:59:59,-0.0993
31-Dec-20,11:59:59,0.0933
31-Dec-20,12:59:59,0.2652
31-Dec-20,13:59:59,0.3694
31-Dec-20,14:59:59,0.3746
31-Dec-20,15:59:59,0.2761
31-Dec-20,16:59:59,0.0984
31-Dec-20,17:59:59,-0.1113
31-Dec-20,18:59:59,-0.2981
31-Dec-20,19:59:59,-0.4148
31-Dec-20,20:59:59,-0.4333
31-Dec-20,21:59:59,-0.3494
31-Dec-20,22:59:59,-0.1825
31-Dec-20,23:59:59,0.0298
1-Jan-21,0:59:59,0.2376
1-Jan-21,1:59:59,0.3903
1-Jan-21,2:59:59,0.4484
1-Jan-21,3:59:59,0.3963
1-Jan-21,4:59:59,0.2482
1-Jan-21,5:59:59,0.0443
1-Jan-21,6:59:59,-0.1609
1-Jan-21,7:59:59,-0.3153
1-Jan-21,8:59:59,-0.3827
1-Jan-21,9:59:59,-0.3499
1-Jan-21,10:59:59,-0.2279
1-Jan-21,11:59:59,-0.0478
1-Jan-21,12:59:59,0.1453
1-Jan-21,13:59:59,0.3014
1-Jan-21,14:59:59,0.3775
1-Jan-21,15:59:59,0.3502
1-Jan-21,16:59:59,0.2239
1-Jan-21,17:59:59,0.0315
1-Jan-21,18:59:59,-0.1757
1-Jan-21,19:59:59,-0.3432
1-Jan-21,20:59:59,-0.4286
1-Jan-21,21:59:59,-0.4117
1-Jan-21,22:59:59,-0.2967
1-Jan-21,23:59:59,-0.1101
2-Jan-21,0:59:59,0.1057
2-Jan-21,1:59:59,0.3001
2-Jan-21,2:59:59,0.4256
2-Jan-21,3:59:59,0.4495
2-Jan-21,4:59:59,0.3649
2-Jan-21,5:59:59,0.1943
2-Jan-21,6:59:59,-0.0167
2-Jan-21,7:59:59,-0.2131
2-Jan-21,8:59:59,-0.3462
2-Jan-21,9:59:59,-0.3866
2-Jan-21,10:59:59,-0.3287
2-Jan-21,11:59:59,-0.1899
2-Jan-21,12:59:59,-0.0055
2-Jan-21,13:59:59,0.1781
2-Jan-21,14:59:59,0.3135
2-Jan-21,15:59:59,0.3631
2-Jan-21,16:59:59,0.311
2-Jan-21,17:59:59,0.1691
2-Jan-21,18:59:59,-0.025
2-Jan-21,19:59:59,-0.2189
2-Jan-21,20:59:59,-0.3615
2-Jan-21,21:59:59,-0.417
2-Jan-21,22:59:59,-0.3723
2-Jan-21,23:59:59,-0.2384
3-Jan-21,0:59:59,-0.0456
3-Jan-21,1:59:59,0.1624
3-Jan-21,2:59:59,0.3369
3-Jan-21,3:59:59,0.4351
3-Jan-21,4:59:59,0.4313
3-Jan-21,5:59:59,0.3255
3-Jan-21,6:59:59,0.1453
3-Jan-21,7:59:59,-0.0617
3-Jan-21,8:59:59,-0.2428
3-Jan-21,9:59:59,-0.3547
3-Jan-21,10:59:59,-0.3743
3-Jan-21,11:59:59,-0.3019
3-Jan-21,12:59:59,-0.1585
3-Jan-21,13:59:59,0.0198
3-Jan-21,14:59:59,0.1883
3-Jan-21,15:59:59,0.3035
3-Jan-21,16:59:59,0.3333
3-Jan-21,17:59:59,0.2677
3-Jan-21,18:59:59,0.1229
3-Jan-21,19:59:59,-0.0618
3-Jan-21,20:59:59,-0.2362
3-Jan-21,21:59:59,-0.3544
3-Jan-21,22:59:59,-0.3869
3-Jan-21,23:59:59,-0.3263
4-Jan-21,0:59:59,-0.1867
4-Jan-21,1:59:59,0.0005
4-Jan-21,2:59:59,0.1934
4-Jan-21,3:59:59,0.3472
4-Jan-21,4:59:59,0.4239
4-Jan-21,5:59:59,0.4029
4-Jan-21,6:59:59,0.2886
4-Jan-21,7:59:59,0.1106
4-Jan-21,8:59:59,-0.0852
4-Jan-21,9:59:59,-0.2498
4-Jan-21,10:59:59,-0.3456
4-Jan-21,11:59:59,-0.3545
4-Jan-21,12:59:59,-0.2793
4-Jan-21,13:59:59,-0.1415
4-Jan-21,14:59:59,0.0245
4-Jan-21,15:59:59,0.1776
4-Jan-21,16:59:59,0.2783
4-Jan-21,17:59:59,0.2987
4-Jan-21,18:59:59,0.2318
4-Jan-21,19:59:59,0.0951
4-Jan-21,20:59:59,-0.0737
4-Jan-21,21:59:59,-0.2284
4-Jan-21,22:59:59,-0.3285
4-Jan-21,23:59:59,-0.3491
5-Jan-21,0:59:59,-0.2856
5-Jan-21,1:59:59,-0.1523
5-Jan-21,2:59:59,0.0218
5-Jan-21,3:59:59,0.1982
5-Jan-21,4:59:59,0.336
5-Jan-21,5:59:59,0.4008
5-Jan-21,6:59:59,0.3748
5-Jan-21,7:59:59,0.2635
5-Jan-21,8:59:59,0.0952
5-Jan-21,9:59:59,-0.0872
5-Jan-21,10:59:59,-0.2394
5-Jan-21,11:59:59,-0.328
5-Jan-21,12:59:59,-0.337
5-Jan-21,13:59:59,-0.269
5-Jan-21,14:59:59,-0.143
5-Jan-21,15:59:59,0.0103
5-Jan-21,16:59:59,0.1532
5-Jan-21,17:59:59,0.249
5-Jan-21,18:59:59,0.2714
5-Jan-21,19:59:59,0.2135
5-Jan-21,20:59:59,0.0912
5-Jan-21,21:59:59,-0.0612
5-Jan-21,22:59:59,-0.2018
5-Jan-21,23:59:59,-0.2941
6-Jan-21,0:59:59,-0.3154
6-Jan-21,1:59:59,-0.2606
6-Jan-21,2:59:59,-0.1412
6-Jan-21,3:59:59,0.0178
6-Jan-21,4:59:59,0.1818
6-Jan-21,5:59:59,0.3124
6-Jan-21,6:59:59,0.3766
6-Jan-21,7:59:59,0.3563
6-Jan-21,8:59:59,0.2553
6-Jan-21,9:59:59,0.099
6-Jan-21,10:59:59,-0.0734
6-Jan-21,11:59:59,-0.2212
6-Jan-21,12:59:59,-0.3124
6-Jan-21,13:59:59,-0.3306
6-Jan-21,14:59:59,-0.2754
6-Jan-21,15:59:59,-0.1615
6-Jan-21,16:59:59,-0.016
6-Jan-21,17:59:59,0.1257
6-Jan-21,18:59:59,0.2273
6-Jan-21,19:59:59,0.2613
6-Jan-21,20:59:59,0.2183
6-Jan-21,21:59:59,0.1109
6-Jan-21,22:59:59,-0.0302
6-Jan-21,23:59:59,-0.1666
7-Jan-21,0:59:59,-0.263
7-Jan-21,1:59:59,-0.296
7-Jan-21,2:59:59,-0.2573
7-Jan-21,3:59:59,-0.1537
7-Jan-21,4:59:59,-0.006
7-Jan-21,5:59:59,0.1537
7-Jan-21,6:59:59,0.2874
7-Jan-21,7:59:59,0.3606
7-Jan-21,8:59:59,0.3526
7-Jan-21,9:59:59,0.2637
7-Jan-21,10:59:59,0.1162
7-Jan-21,11:59:59,-0.0536
7-Jan-21,12:59:59,-0.206
7-Jan-21,13:59:59,-0.3082
7-Jan-21,14:59:59,-0.3404
7-Jan-21,15:59:59,-0.2978
7-Jan-21,16:59:59,-0.1907
7-Jan-21,17:59:59,-0.044
7-Jan-21,18:59:59,0.107
7-Jan-21,19:59:59,0.2234
7-Jan-21,20:59:59,0.2742
7-Jan-21,21:59:59,0.2461
7-Jan-21,22:59:59,0.1483
7-Jan-21,23:59:59,0.0088
8-Jan-21,0:59:59,-0.1346
8-Jan-21,1:59:59,-0.2455
8-Jan-21,2:59:59,-0.297
8-Jan-21,3:59:59,-0.2758
8-Jan-21,4:59:59,-0.1841
8-Jan-21,5:59:59,-0.0397
8-Jan-21,6:59:59,0.1255
8-Jan-21,7:59:59,0.2712
8-Jan-21,8:59:59,0.359
8-Jan-21,9:59:59,0.3639
8-Jan-21,10:59:59,0.2833
8-Jan-21,11:59:59,0.137
8-Jan-21,12:59:59,-0.0391
8-Jan-21,13:59:59,-0.2038
8-Jan-21,14:59:59,-0.3211
8-Jan-21,15:59:59,-0.3663
8-Jan-21,16:59:59,-0.3302
8-Jan-21,17:59:59,-0.2204
8-Jan-21,18:59:59,-0.0619
8-Jan-21,19:59:59,0.107
8-Jan-21,20:59:59,0.2429
8-Jan-21,21:59:59,0.3099
8-Jan-21,22:59:59,0.2908
8-Jan-21,23:59:59,0.1928
9-Jan-21,0:59:59,0.0438
9-Jan-21,1:59:59,-0.1165
9-Jan-21,2:59:59,-0.2479
9-Jan-21,3:59:59,-0.3187
9-Jan-21,4:59:59,-0.3104
9-Jan-21,5:59:59,-0.2221
9-Jan-21,6:59:59,-0.0711
9-Jan-21,7:59:59,0.108
9-Jan-21,8:59:59,0.2704
9-Jan-21,9:59:59,0.3724
9-Jan-21,10:59:59,0.3853
9-Jan-21,11:59:59,0.3045
9-Jan-21,12:59:59,0.15
9-Jan-21,13:59:59,-0.0399
9-Jan-21,14:59:59,-0.2206
9-Jan-21,15:59:59,-0.3512
9-Jan-21,16:59:59,-0.4028
9-Jan-21,17:59:59,-0.3629
9-Jan-21,18:59:59,-0.2393
9-Jan-21,19:59:59,-0.06
9-Jan-21,20:59:59,0.1314
9-Jan-21,21:59:59,0.2854
9-Jan-21,22:59:59,0.3618
9-Jan-21,23:59:59,0.3414
10-Jan-21,0:59:59,0.2317
10-Jan-21,1:59:59,0.0636
10-Jan-21,2:59:59,-0.119
10-Jan-21,3:59:59,-0.271
10-Jan-21,4:59:59,-0.3554
10-Jan-21,5:59:59,-0.3508
10-Jan-21,6:59:59,-0.2553
10-Jan-21,7:59:59,-0.089
10-Jan-21,8:59:59,0.1085
10-Jan-21,9:59:59,0.2864
10-Jan-21,10:59:59,0.3963
10-Jan-21,11:59:59,0.4076
10-Jan-21,12:59:59,0.3162
10-Jan-21,13:59:59,0.1454
10-Jan-21,14:59:59,-0.0621
10-Jan-21,15:59:59,-0.2568
10-Jan-21,16:59:59,-0.3934
10-Jan-21,17:59:59,-0.4401
10-Jan-21,18:59:59,-0.3846
10-Jan-21,19:59:59,-0.2376
10-Jan-21,20:59:59,-0.0328
10-Jan-21,21:59:59,0.1794
10-Jan-21,22:59:59,0.3443
10-Jan-21,23:59:59,0.4188
11-Jan-21,0:59:59,0.3848
11-Jan-21,1:59:59,0.2534
11-Jan-21,2:59:59,0.0608
11-Jan-21,3:59:59,-0.1435
11-Jan-21,4:59:59,-0.3095
11-Jan-21,5:59:59,-0.3972
11-Jan-21,6:59:59,-0.3845
11-Jan-21,7:59:59,-0.2722
11-Jan-21,8:59:59,-0.0857
11-Jan-21,9:59:59,0.1289
11-Jan-21,10:59:59,0.3152
11-Jan-21,11:59:59,0.4222
11-Jan-21,12:59:59,0.4201
11-Jan-21,13:59:59,0.3088
11-Jan-21,14:59:59,0.1173
11-Jan-21,15:59:59,-0.106
11-Jan-21,16:59:59,-0.3069
11-Jan-21,17:59:59,-0.4377
11-Jan-21,18:59:59,-0.4668
11-Jan-21,19:59:59,-0.3852
11-Jan-21,20:59:59,-0.2095
11-Jan-21,21:59:59,0.0193
11-Jan-21,22:59:59,0.2445
11-Jan-21,23:59:59,0.408
